X,Y,id,icon_url
-1.26650338825367,49.5895578790037,"11",./0.png
-1.26632794190486,49.5882577697871,"11",./0.png
-1.26630305330338,49.5881817161994,"11",./0.png
-1.26651214516121,49.5882965452794,"11",./0.png
-1.26736387257961,49.5882711197755,"11",./0.png
-1.2675546302815,49.5881377048795,"11",./0.png
-1.26803398473186,49.5877362012083,"11",./0.png
-1.26632428680345,49.5876002334503,"11",./0.png
-1.26550005953227,49.5868403142416,"11",./0.png
-1.2653634640656,49.5863835435176,"11",./0.png
-1.26526067434024,49.586347184056,"114",./0.png
-1.26219390593575,49.5872110359758,"11",./0.png
-1.26262011380737,49.5874607888204,"11",./0.png
-1.26282948745156,49.5877396528111,"11",./0.png
-1.26659891574158,49.5882589074536,"1",./0.png
-1.2674072377702,49.5881047083895,,./0.png
-1.26731466684291,49.588077219141,"11",./0.png
-1.26594269610181,49.5874093865476,"11",./0.png
-1.265903072287,49.5873671778752,"11",./0.png
-1.26561703904691,49.5869881719961,"11",./0.png
